"product_id","graphql_id","title","handle","vendor","status","online_store_url","metafield_type","metafield_url","normalized_metafield_url","url_status","http_status","final_url","final_domain","redirect_count","official_website_assessment","landing_type","page_title","heading","failure_reason","notes"
"9114057408751","gid://shopify/Product/9114057408751","Kira Systems (AI for contract analysis and due diligence)","kira-systems-legal-ai","Kira Systems","ACTIVE","","url","https://www.litera.com/products/kira","https://www.litera.com/products/kira","working","200","https://www.litera.com/products/kira","litera.com","0","likely_official_website","product_page","Kira: AI-Powered Contract Intelligence for Legal Teams","Trusted Contract Intelligence Powered by Multi-layered AI","","title_token_matches:3 | vendor_token_matches:1 | jsonld_product_schema"
"9114057441519","gid://shopify/Product/9114057441519","LawGeex (AI for automated contract review)","lawgeex-legal-ai","LawGeex","ACTIVE","","url","https://www.lawgeex.com/","https://www.lawgeex.com/","working","200","https://www.lawgeex.com/","lawgeex.com","0","likely_official_website","product_page","Lawgeex - Conquer Your Contracts","Conquer your contracts","","title_token_matches:2 | vendor_token_matches:1"
"9114057474287","gid://shopify/Product/9114057474287","Luminance (AI for legal document analysis and insights)","luminance-legal-ai","Luminance","ACTIVE","","url","https://www.luminance.com/","https://www.luminance.com/","working","200","https://www.luminance.com/","luminance.com","0","likely_official_website","product_page","Luminance: Legal-Grade™ AI","Legal-Grade™ AI for Legal Compliance Procurement Finance HR Sales Marketing Executives","","title_token_matches:3 | vendor_token_matches:1"
"9114057507055","gid://shopify/Product/9114057507055","ROSS Intelligence (AI for legal research and case law analysis)","ross-intelligence-legal-ai","ROSS Intelligence","ACTIVE","","url","https://blog.rossintelligence.com/","https://blog.rossintelligence.com/","working","200","https://blog.rossintelligence.com/","blog.rossintelligence.com","0","likely_official_website","product_page","ROSS Intelligence - Legal Tech Corner","Legal Tech Corner","","title_token_matches:3 | vendor_token_matches:2"
"9114057539823","gid://shopify/Product/9114057539823","CaseText (AI for legal research and drafting)","casetext-legal-ai","CaseText","ACTIVE","","url","https://www.thomsonreuters.com/en/cocounsel","https://www.thomsonreuters.com/en/cocounsel","working","200","https://www.thomsonreuters.com/en/cocounsel","thomsonreuters.com","0","unclear","other_page","CoCounsel: The industry-leading AI for professionals | Thomson Reuters","CoCounsel: The industry-leading AI for professionals","","title_token_matches:1"
"9114057572591","gid://shopify/Product/9114057572591","LexisNexis (AI for legal analytics and research)","lexisnexis-legal-ai","LexisNexis","ACTIVE","","url","https://www.lexisnexis.com/en-us/gateway.page","https://www.lexisnexis.com/en-us/gateway.page","working","200","https://www.lexisnexis.com/en-us/gateway.page","lexisnexis.com","0","likely_official_website","product_page","Welcome to LexisNexis - Choose Your Path","Solutions for professionals who shape the world.","","title_token_matches:2 | vendor_token_matches:1"
"9114057605359","gid://shopify/Product/9114057605359","Clio (AI for legal practice management and billing)","clio-legal-ai","Clio","ACTIVE","","url","https://www.clio.com/","https://www.clio.com/","working","200","https://www.clio.com/","clio.com","0","likely_official_website","product_page","Clio | The #1 Legal AI Software | Try it for Free!","The only system of action in legal","","title_token_matches:3 | vendor_token_matches:1"
"9114057638127","gid://shopify/Product/9114057638127","ContractPodAi (AI for contract lifecycle management)","contractpodai-legal-ai","ContractPodAi","ACTIVE","","url","https://leahai.com/","https://leahai.com/","working","200","https://leahai.com/","leahai.com","0","likely_official_website","product_page","Leah - The First Agentic System for Commercial Intelligence","Commercial Intelligence. Built Ground-Up. Not SaaS With AI on Top.","","title_token_matches:1 | jsonld_product_schema"
"9114057703663","gid://shopify/Product/9114057703663","Ironclad (AI for contract management and collaboration)","ironclad-legal-ai","Ironclad","ACTIVE","","url","https://ironclad.com/","https://ironclad.com/","working","200","https://ironclad.com/","ironclad.com","0","likely_official_website","product_page","Ironclad® Performance Wear | The Best Work & Safety Gloves","","","title_token_matches:2 | vendor_token_matches:1"
"9114057736431","gid://shopify/Product/9114057736431","eBrevia (AI for contract extraction and analysis)","ebrevia-legal-ai","eBrevia","ACTIVE","","url","https://www.ebrevia.com/","https://www.ebrevia.com/","working","200","https://www.ebrevia.com/","ebrevia.com","0","likely_official_website","product_page","eBrevia | Streamline Contracts Today &mdash; Automate Fast","Transform Contracts with AI-Driven Review & Drafting","","title_token_matches:3 | vendor_token_matches:1"
"9114057769199","gid://shopify/Product/9114057769199","Neota Logic (AI for legal automation and compliance)","neota-logic-legal-ai","Neota Logic","ACTIVE","","url","https://neota.com/","https://neota.com/","working","200","https://neota.com/","neota.com","0","likely_official_website","product_page","No-Code Automation Platform for Businesses - Neota","From bottleneck to work that flows","","title_token_matches:3 | vendor_token_matches:1"
"9114057801967","gid://shopify/Product/9114057801967","LegalSifter (AI for contract review and negotiation)","legalsifter-legal-ai","LegalSifter","ACTIVE","","url","https://www.legalsifter.com/","https://www.legalsifter.com/","working","200","https://www.legalsifter.com/","legalsifter.com","0","likely_official_website","product_page","AI Contract Review Software | Redlining Software | Contract Management","AI Contract Review & Redlining","","title_token_matches:3 | vendor_token_matches:1 | jsonld_product_schema"
"9114057834735","gid://shopify/Product/9114057834735","Doctrine (AI for legal case research and analytics)","doctrine-legal-ai","Doctrine","ACTIVE","","url","https://www.doctrine.com/","https://www.doctrine.com/","working","200","https://www.doctrine.com/","doctrine.com","0","likely_official_website","product_page","Doctrine the leading European Legal AI Platform","Meet the leading European Legal AI Platform","","title_token_matches:3 | vendor_token_matches:1"
"9114057867503","gid://shopify/Product/9114057867503","Legislate (AI for contract creation and management)","legislate-legal-ai","Legislate","ACTIVE","","url","https://slate.com/?via=legislate.com%3A443","https://slate.com/?via=legislate.com%3A443","working","200","https://slate.com/?via=legislate.com%3A443","slate.com","0","unclear","home_page","Slate Magazine - Politics, Business, Technology, and the Arts","Get Slate in Your Inbox","","title_token_matches:1"
"9114057900271","gid://shopify/Product/9114057900271","Onit (AI for legal workflow automation)","onit-legal-ai","Onit","ACTIVE","","url","https://www.onit.com/","https://www.onit.com/","working","200","https://www.onit.com/","onit.com","0","likely_official_website","product_page","Automated Legal Operations and Workflow Software: Streamline Your Legal Processes | Onit","The AI-native platform for managing legal matters, controlling legal spend, and running legal operations at scale","","title_token_matches:4 | vendor_token_matches:1"
"9116612559087","gid://shopify/Product/9116612559087","AspenTech (AI for manufacturing optimization)","aspentech-manufacturing-ai","AspenTech","ACTIVE","","url","https://www.aspentech.com/en","https://www.aspentech.com/en","working","200","https://www.aspentech.com/en","aspentech.com","0","likely_official_website","product_page","AspenTech | Process Engineering, Asset Performance Management, Digital Grid Management AI Software | Industrial Digital Transformation","Modernize Distribution Grid Operations","","title_token_matches:2 | vendor_token_matches:1"
"9116612624623","gid://shopify/Product/9116612624623","Augury (AI for machine health monitoring)","augury-manufacturing-ai","Augury","ACTIVE","","url","https://www.augury.com/","https://www.augury.com/","working","200","https://www.augury.com/","augury.com","0","likely_official_website","product_page","Industrial AI for Predictive Maintenance & Uptime | Augury","Keep Production Running. On Your Terms.","","title_token_matches:2 | vendor_token_matches:1"
"9116612690159","gid://shopify/Product/9116612690159","Braincube (AI for manufacturing process optimization)","braincube-manufacturing-ai","Braincube","ACTIVE","","url","https://braincube.com/","https://braincube.com/","working","200","https://braincube.com/","braincube.com","0","likely_official_website","product_page","Braincube | Real-Time Process Optimization","TURN variability INTO MARGIN","","title_token_matches:3 | vendor_token_matches:1"
"9116612755695","gid://shopify/Product/9116612755695","C3.ai (AI for manufacturing process optimization)","c3-ai-manufacturing-ai","C3.ai","ACTIVE","","url","https://c3.ai/","https://c3.ai/","working","200","https://c3.ai/","c3.ai","0","unclear","home_page","Leading Enterprise AI Software Provider​ | C3 AI","This is Enterprise AI.","",""
"9116612788463","gid://shopify/Product/9116612788463","DataProphet (AI for quality control in production)","dataprophet-manufacturing-ai","DataProphet","ACTIVE","","url","https://dataprophet.com/","https://dataprophet.com/","working","200","https://dataprophet.com/","dataprophet.com","0","likely_official_website","product_page","DataProphet","Manufacturing must thrive","","title_token_matches:1 | vendor_token_matches:1"
"9116612853999","gid://shopify/Product/9116612853999","Falkonry (AI for manufacturing anomaly detection)","falkonry-manufacturing-ai","Falkonry","ACTIVE","","url","https://www.falkonry.com/","https://www.falkonry.com/","working","200","https://www.falkonry.com/","falkonry.com","0","likely_official_website","product_page","Stop Data Waste: Own the Analytics Flywheel | Falkonry AI","Stop Data Waste. Own The Analytics Flywheel.","","title_token_matches:1 | vendor_token_matches:1"
"9116612952303","gid://shopify/Product/9116612952303","GE Predix (AI for predictive maintenance in manufacturing)","ge-predix-manufacturing-ai","GE","ACTIVE","","url","https://www.gevernova.com/software","https://www.gevernova.com/software","working","200","https://www.gevernova.com/software","gevernova.com","0","unclear","other_page","Electrification & Digital Decarbonization Software | GE Vernova","Accelerating a New Era of Energy","",""
"9116613017839","gid://shopify/Product/9116613017839","Litmus Automation (AI for smart manufacturing IoT)","litmus-automation-manufacturing-ai","Litmus Automation","ACTIVE","","url","https://litmus.io/","https://litmus.io/","working","200","https://litmus.io/","litmus.io","0","likely_official_website","product_page","Litmus | Powering Industrial AI at Scale with Edge Data","Edge data powers Industrial AI","","title_token_matches:1 | vendor_token_matches:1"
"9116613050607","gid://shopify/Product/9116613050607","Oden Technologies (AI for factory performance analytics)","oden-technologies-manufacturing-ai","Oden Technologies","ACTIVE","","url","https://oden.io/","https://oden.io/","working","200","https://oden.io/","oden.io","0","likely_official_website","product_page","Oden Technologies | AI for Manufacturing Optimization","Optimized Production. Every Line, Every Run, Every Time.","","title_token_matches:3 | vendor_token_matches:2"
"9116613083375","gid://shopify/Product/9116613083375","Seeq (AI for industrial data analytics)","seeq-manufacturing-ai","Seeq","ACTIVE","","url","https://www.seeq.com/","https://www.seeq.com/","working","200","https://www.seeq.com/","seeq.com","0","likely_official_website","product_page","Advanced Analytics, ML & AI for Time Series Data | Seeq","The Next Revolution In Industrial AI Has Arrived.","","title_token_matches:5 | vendor_token_matches:1"
